company_code,ticker_symbol,company_name,market,shariah_board,sector,subsector,classification,timestamp
5110,5110,الشركة السعودية للكهرباء,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800080
2080,2080,شركة الغاز والتصنيع الأهلية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800097
2081,2081,شركة الخريف لتقنية المياه والطاقة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800116
2082,2082,شركة أكوا باور,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800134
2222,2222,شركة الزيت العربية السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800152
6013,6013,شركة الأعمال التطويرية الغذائية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800170
2281,2281,شركة التنمية الغذائية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800188
2050,2050,مجموعة صافولا,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800206
2100,2100,شركة وفرة للصناعة والتنمية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800224
2270,2270,الشركة السعودية لمنتجات الألبان والأغذية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800242
2280,2280,شركة المراعي,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800260
6010,6010,الشركة الوطنية للتنمية الزراعية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800278
6020,6020,شركة القصيم القابضة للاستثمار,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800296
6040,6040,شركة تبوك للتنمية الزراعية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800314
6050,6050,الشركة السعودية للأسماك,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800332
6060,6060,شركة الشرقية للتنمية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800350
6070,6070,شركة الجوف الزراعية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800368
6090,6090,شركة جازان للتنمية والاستثمار,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800386
4061,4061,مجموعة أنعام الدولية القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800405
6002,6002,شركة هرفي للخدمات الغذائية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800423
6001,6001,شركة حلواني إخوان,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800441
6004,6004,شركة كاتريون للتموين القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800459
6016,6016,شركة مطاعم بيت الشطيرة للوجبات السريعة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800477
7203,7203,شركة علم,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800496
7211,7211,شركة عزم السعودية للاتصالات وتقنية المعلومات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800513
7030,7030,شركة الإتصالات المتنقلة السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800532
7010,7010,شركة الإتصالات السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800550
7020,7020,شركة إتحاد إتصالات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800567
7040,7040,شركة إتحاد عذيب للإتصالات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800586
7202,7202,الشركة العربية لخدمات الإنترنت والاتصالات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800604
7201,7201,شركة بحر العرب لأنظمة المعلومات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800622
7200,7200,شركة المعمر لأنظمة المعلومات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800640
4013,4013,مجموعة الدكتور سليمان الحبيب للخدمات الطبية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800658
4004,4004,شركة دله للخدمات الصحية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800677
4002,4002,شركة المواساة للخدمات الطبية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800695
4009,4009,شركة الشرق الأوسط للرعاية الصحية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800713
4005,4005,الشركة الوطنية للرعاية الطبية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800730
4007,4007,شركة الحمادي القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800749
8060,8060,شركة ولاء للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800767
8311,8311,شركة عناية السعودية للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800785
8160,8160,شركة التأمين العربية التعاونية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800803
8300,8300,الشركة الوطنية للتأمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800821
8020,8020,شركة ملاذ للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800839
8170,8170,شركة الاتحاد للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800857
8010,8010,الشركة التعاونية للتأمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800875
8230,8230,شركة الراجحي للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800893
8150,8150,المجموعة المتحدة للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800911
8210,8210,شركة بوبا العربية للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800930
8070,8070,شركة الدرع العربي للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800948
8012,8012,شركة الجزيرة تكافل تعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800967
8250,8250,مجموعة الخليج للتأمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.800985
8240,8240,شركة تشب العربية للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801003
8200,8200,الشركة السعودية لإعادة التأمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801022
8310,8310,شركة أمانة للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801040
8260,8260,الشركة الخليجية العامة للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801059
8120,8120,شركة إتحاد الخليج الأهلية للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801077
8180,8180,شركة الصقر للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801096
8040,8040,شركة متكاملة للتأمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801114
8030,8030,شركة المتوسط والخليج للتأمين وإعادة التأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801132
8100,8100,الشركة العربية السعودية للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801150
8270,8270,شركة بروج للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801168
8280,8280,شركة ليفا للتأمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801186
8050,8050,شركة سلامة للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801204
8190,8190,الشركة المتحدة للتأمين التعاوني,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801222
4080,4080,شركة سناد القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801240
4130,4130,شركة درب السعودية الأستثمارية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801258
2120,2120,الشركة السعودية للصناعات المتطورة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801277
2190,2190,شركة البنى التحتية المستدامة القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801295
2030,2030,شركة المصافي العربية السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801313
1201,1201,شركة تكوين المتطورة للصناعات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801331
1210,1210,شركة الصناعات الكيميائية الأساسية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801350
1211,1211,شركة التعدين العربية السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801368
1212,1212,مجموعة أسترا الصناعية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801386
1213,1213,شركة نسيج العالمية التجارية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801404
1214,1214,شركة الحسن غازي إبراهيم شاكر,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801422
2070,2070,الشركة السعودية للصناعات الدوائية والمستلزمات الطبية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801440
2150,2150,شركة الصناعات الزجاجية الوطنية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801459
2180,2180,شركة تصنيع مواد التعبئة والتغليف,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801477
2220,2220,الشركة الوطنية لتصنيع وسبك المعادن,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801495
2230,2230,الشركة الكيميائية السعودية القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801513
1202,1202,شركة الشرق الأوسط لصناعة وإنتاج الورق,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801532
4140,4140,الشركة السعودية للصادرات الصناعية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801551
2300,2300,الشركة السعودية لصناعة الورق,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801569
2340,2340,شركة ارتيكس للاستثمار الصناعي,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801587
3007,3007,شركة زهرة الواحة للتجارة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801605
4145,4145,شركة العبيكان للزجاج,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801623
1322,1322,شركة المصانع الكبرى للتعدين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801641
1321,1321,شركة أنابيب الشرق المتكاملة للصناعة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801659
2360,2360,الشركة السعودية لإنتاج الأنابيب الفخارية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801677
2370,2370,شركة الشرق الأوسط للكابلات المتخصصة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801695
4230,4230,شركة البحر الأحمر العالمية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801713
1303,1303,شركة الصناعات الكهربائية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801731
1302,1302,شركة بوان,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801749
1301,1301,شركة إتحاد مصانع الأسلاك,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801767
1320,1320,الشركة السعودية لأنابيب الصلب,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801786
2040,2040,شركة الخزف السعودي,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801804
2090,2090,شركة الجبس الأهلية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801822
2130,2130,الشركة السعودية للتنمية الصناعية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801840
2160,2160,شركة أميانتيت العربية السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801858
2200,2200,الشركة العربية للأنابيب,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801876
2240,2240,شركة الزامل للإستثمار الصناعي,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801895
2110,2110,شركة الكابلات السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801914
2320,2320,شركة البابطين للطاقة والإتصالات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801932
1304,1304,شركة اليمامة للصناعات الحديدية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801950
4321,4321,شركة المراكز العربية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801968
2140,2140,شركة أيان للإستثمار,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.801986
4150,4150,شركة الرياض للتعمير,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802004
4100,4100,شركة مكة للإنشاء والتعمير,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802023
4020,4020,الشركة العقارية السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802041
4220,4220,إعمار المدينة الإقتصادية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802059
4310,4310,مدينة المعرفة الإقتصادية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802076
4090,4090,شركة طيبة للإستثمار,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802094
4300,4300,شركة دار الأركان للتطوير العقاري,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802112
4250,4250,شركة جبل عمر للتطوير,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802131
4320,4320,شركة الأندلس العقارية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802149
4323,4323,شركة سمو العقارية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802167
4324,4324,شركة بنان العقارية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802185
4031,4031,الشركة السعودية للخدمات الأرضية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802204
4260,4260,الشركة المتحدة الدولية للمواصلات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802222
4040,4040,الشركة السعودية للنقل الجماعي,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802241
4110,4110,شركة باتك للإستثمار والأعمال اللوجستية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802259
4030,4030,الشركة الوطنية السعودية للنقل البحري,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802277
4261,4261,شركة ذيب لتأجير السيارات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802296
1831,1831,شركة مهارة للموارد البشرية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802314
4070,4070,شركة تهامة للإعلان والعلاقات العامة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802333
4270,4270,الشركة السعودية للطباعة والتغليف,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802351
4071,4071,الشركة العربية للتعهدات الفنية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802369
4210,4210,المجموعة السعودية للأبحاث والإعلام,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802388
4170,4170,شركة المشروعات السياحية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802406
1810,1810,مجموعة سيرا القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802424
1820,1820,شركة مجموعة بان القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802442
1832,1832,شركة صدر للخدمات اللوجستية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802460
4348,4348,صندوق الخبير ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802479
4344,4344,صندوق سدكو كابيتال ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802497
4339,4339,صندوق دراية ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802515
4340,4340,صندوق الراجحي ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802533
4345,4345,صندوق الإنماء ريت لقطاع التجزئة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802551
4346,4346,صندوق ميفك ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802569
4347,4347,صندوق بنيان ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802587
4330,4330,الرياض ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802605
4331,4331,صندوق الجزيرة ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802623
4332,4332,صندوق جدوى ريت الحرمين,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802641
4333,4333,صندوق تعليم ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802659
4334,4334,صندوق المعذر ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802677
4335,4335,صندوق مشاركة ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802695
4336,4336,صندوق ملكية - عقارات الخليج ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802713
4337,4337,صندوق سيكو السعودية ريت,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802733
4338,4338,صندوق الأهلي ريت 1,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802751
4342,4342,صندوق جدوى ريت السعودية,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802770
1182,1182,شركة أملاك العالمية للتمويل,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802788
4081,4081,شركة النايفات للتمويل,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802806
1111,1111,شركة مجموعة تداول السعودية القابضة,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802825
6017,6017,شركة جاهز الدولية لتقنية نظم المعلومات,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802843
1183,1183,شركة سهل للتمويل,تاسي,تنمية للاستثمار,,,شرعي,2025-08-23T07:36:51.802861
9510,9510,الشركة الوطنية للبناء والتسويق,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098778
9515,9515,شركة مصنع فش فاش للمواد الغذائية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098847
9532,9532,شركة مصنع مياه الجوف الصحية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098887
9522,9522,شركة الحاسوب للتجارة,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098924
9524,9524,شركة تقدم العالمية للاتصالات وتقنية المعلومات,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098953
9538,9538,شركة نسيج للتقنية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098981
9527,9527,شركة ألف ميم ياء للمعدات والأجهزة الطبية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099008
9530,9530,الشركة الطبية العربية العالمية القابضة,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099035
9518,9518,شركة مجمع المركز الكندي الطبي العام,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099063
9523,9523,شركة جروب فايف السعودية للأنابيب,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099090
9525,9525,شركة الوسائل الصناعية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099117
9516,9516,شركة توزيع الغاز الطبيعي,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099144
9517,9517,شركة موبي للصناعة,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099170
9514,9514,شركة أبناء محمد حسن الناقول,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099197
9513,9513,شركة وطني للحديد والصلب,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099225
9533,9533,شركة المركز الآلي السعودي,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099264
9528,9528,شركة جاز العربية للخدمات,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099292
9539,9539,شركة مصنع أقاسيم لصناعة المواد الكيماوية والبلاستيكية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099319
9540,9540,شركة تدوير البيئة الأهلية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099347
9521,9521,شركة إنماء الروابي,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099373
1140,1140,بنك البلاد,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544580
1020,1020,بنك الجزيرة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544617
1150,1150,مصرف الإنماء,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544638
1120,1120,مصرف الراجحي,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544657
2310,2310,شركة الصحراء العالمية للبتروكيماويات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544676
2350,2350,شركة كيان السعودية للبتروكيماويات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544695
2210,2210,شركة نماء للكيماويات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544713
2010,2010,الشركة السعودية للصناعات الأساسية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544731
2250,2250,المجموعة السعودية للإستثمار الصناعي,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544749
2290,2290,شركة ينبع الوطنية للبتروكيماويات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544767
2001,2001,شركة كيمائيات الميثانول,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544786
2330,2330,الشركة المتقدمة للبتروكيماويات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544804
2170,2170,شركة اللجين,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544822
2060,2060,شركة التصنيع الوطنية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544840
2020,2020,شركة سابك للمغذيات الزراعية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544858
2380,2380,شركة رابغ للتكرير والبتروكيماويات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544877
3092,3092,شركة أسمنت الرياض,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544895
3010,3010,شركة الأسمنت العربية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544913
3080,3080,شركة أسمنت المنطقة الشرقية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544931
3040,3040,شركة أسمنت القصيم,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544950
3030,3030,شركة الأسمنت السعودية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544968
3050,3050,شركة أسمنت المنطقة الجنوبية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.544986
3090,3090,شركة أسمنت تبوك,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545004
3060,3060,شركة أسمنت ينبع,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545021
3002,3002,شركة أسمنت نجران,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545039
3003,3003,شركة أسمنت المدينة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545057
3091,3091,شركة أسمنت الجوف,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545075
3004,3004,شركة أسمنت المنطقة الشمالية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545093
3005,3005,شركة أسمنت ام القرى,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545111
3020,3020,شركة أسمنت اليمامة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545129
4006,4006,الشركة السعودية للتسويق,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545148
4011,4011,شركة لازوردي للمجوهرات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545167
4191,4191,شركة عبد الله سعد محمد أبو معطي للمكتبات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545185
4012,4012,شركة ثوب الأصيل,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545204
4292,4292,شركة عطاء التعليمية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545222
4164,4164,شركة النهدي الطبية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545240
4161,4161,شركة بن داود القابضة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545258
4162,4162,شركة المنجم للأغذية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545276
4001,4001,شركة أسواق عبدالله العثيم,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545294
4240,4240,شركة فواز عبدالعزيز الحكير وشركاه,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545313
4200,4200,شركة الدريس للخدمات البترولية و النقليات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545331
4008,4008,الشركة السعودية للعدد والأدوات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545350
1830,1830,شركة لجام للرياضة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545368
4291,4291,الشركة الوطنية للتربية و التعليم,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545386
6012,6012,شركة ريدان الغذائية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545405
4051,4051,شركة باعظيم التجارية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545423
4141,4141,شركة العمران للصناعة والتجارة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545441
4003,4003,الشركة المتحدة للإلكترونيات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545459
4180,4180,مجموعة فتيحي القابضة,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545477
4190,4190,شركة جرير للتسويق,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545495
4050,4050,الشركة السعودية لخدمات السيارات والمعدات,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545512
4163,4163,شركة الدواء للخدمات الطبية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545530
4144,4144,شركة رؤوم التجارية,تاسي,البلاد المالية,,,شرعي,2025-08-23T07:37:40.545548
