company_code,ticker_symbol,company_name,market,shariah_board,sector,subsector,classification,timestamp
9604,9604,شركة ميرال للعيادات الطبية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.274872
9594,9594,شركة المداواة التخصصية الطبية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.274885
9587,9587,شركة لانا الطبية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.274899
9592,9592,شركة المجتمع الرائدة الطبية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.274912
9572,9572,شركة الرازي الطبية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.274926
9574,9574,شركة الخدمات الطبية المتخصصة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275018
9544,9544,شركة الرعاية المستقبلية التجارية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275043
9530,9530,الشركة الطبية العربية العالمية القابضة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275133
9527,9527,شركة ألف ميم ياء للمعدات والأجهزة الطبية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275236
9518,9518,شركة مجمع المركز الكندي الطبي العام,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275266
9525,9525,شركة الوسائل الصناعية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275284
9517,9517,شركة موبي للصناعة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275299
9516,9516,شركة توزيع الغاز الطبيعي,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275314
9513,9513,شركة وطني للحديد والصلب,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275329
9514,9514,شركة أبناء محمد حسن الناقول,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275350
9528,9528,شركة جاز العربية للخدمات,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275365
9533,9533,شركة المركز الآلي السعودي,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275380
9539,9539,شركة مصنع أقاسيم لصناعة المواد الكيماوية والبلاستيكية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275394
9540,9540,شركة تدوير البيئة الأهلية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275409
9553,9553,شركة ملان لمنتجات الحديد,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275423
9552,9552,شركة قمة السعودية للتجارة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275437
9576,9576,شركة منزل الورق,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275451
9580,9580,شركة الراشد للصناعة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275465
9575,9575,شركة مصنع تصميم الرخام,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275479
9568,9568,شركة ميار القابضة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275494
9565,9565,شركة معيار,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275508
9566,9566,الشركة السعودية للصناعات الجيرية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275522
9578,9578,شركة مصاعد أطلس للتجارة العامة والمقاولات,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275536
9523,9523,شركة جروب فايف السعودية للأنابيب,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275550
9588,9588,شركة الرياض للحديد,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275564
9563,9563,شركة بناء للصناعات الحديدية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275578
9609,9609,شركة مصنع بترول ناس,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275592
9611,9611,الشركة العربية المتحدة للزجاج المسطح,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275606
9631,9631,شركة هضاب الخليج التجارية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275620
9623,9623,شركة مصنع البتال للصناعات الكيميائية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275635
9601,9601,شركة محمد هادي الرشيد وشركاه,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275652
9624,9624,شركة الشهيلي للصناعات المعدنية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275667
9583,9583,شركة المتحدة للصناعات التعدينية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275681
9591,9591,شركة فيو المتحدة للتطوير العقاري,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275695
9535,9535,شركة لدن للاستثمار,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275709
9521,9521,شركة إنماء الروابي,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275723
9610,9610,شركة الجادة الأولى للتطوير العقاري,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275738
9634,9634,شركة أدير العقارية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275752
9640,9640,شركة أساس مكين للتطوير والاستثمار العقاري,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275766
9584,9584,شركة ريال للاستثمار والتنمية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275780
9571,9571,شركة المناولة للشحن,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275794
9577,9577,شركة دار المركبة لتأجير السيارات,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275808
9300,9300,صندوق الواحة ريت,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275822
9541,9541,شركة أكاديمية التعلم,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275836
9570,9570,شركة تام التنموية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275851
9560,9560,شركة وجا,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275865
9581,9581,شركة حياة النظافة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275878
9585,9585,شركة ملكية للاستثمار,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275892
9586,9586,شركة أصول وبخيت الاستثمارية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275906
9590,9590,شركة أرماح الرياضية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275920
9596,9596,شركة كوارا للتمويل,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275934
9615,9615,شركة مفيد,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.275989
9613,9613,شركة شلفا لإدارة المرافق,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276006
9619,9619,شركة مجموعة الأعمال المتعددة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276021
9621,9621,شركة الأبحاث الرقمية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276036
9602,9602,شركة يقين المالية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276050
9608,9608,شركة الأشغال الميسرة,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276064
9597,9597,شركة الليف العالمية للخدمات البيئية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276079
9606,9606,شركة الثروة البشرية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276093
9603,9603,شركة الأفق التعليمية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276108
9598,9598,شركة المحافظة للتعليم,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276122
9625,9625,شركة الإتمام الاستشارية,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276136
9632,9632,شركة رؤية المستقبل للتدريب الصحي,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276150
9641,9641,شركة هوية للمزادات,نمو,الراجحي المالية,,,شرعي,2025-08-23T07:35:37.276164
9548,9548,شركة صناعة البلاستيك العربية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925070
9569,9569,شركة آل منيف للتجارة والصناعة والزراعة والمقاولات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925106
9599,9599,شركة الطاقات المعدنية للتجارة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925128
9607,9607,شركة مصنع عسق للبلاستيك,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925147
9633,9633,شركة آلات الصيانة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925166
9593,9593,شركة عبر الخليج للتسويق,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925185
9635,9635,شركة دخون الوطنية للتجارة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925203
9551,9551,شركة برج المعرفة التجارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925222
9549,9549,شركة عبدالعزيز ومنصور ابراهيم البابطين,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925240
9555,9555,شركة لين الخير للتجارة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925259
9556,9556,شركة نفوذ للمنتجات الغذائية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925277
9559,9559,شركة بلدي للدواجن,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925296
9618,9618,شركة الفاخرة للخياطة الرجالية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925314
9562,9562,شركة بوابة الأطعمة التجارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925332
9564,9564,شركة آفاق الغذاء,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925350
9515,9515,شركة مصنع فش فاش للمواد الغذائية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925368
9536,9536,شركة المصانع العربية للمأكولات والألبان,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925386
9567,9567,شركة غذاء السلطان للوجبات السريعة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925404
9617,9617,شركة ستار العربية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925422
9622,9622,شركة شموع الماضي,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925440
9636,9636,شركة الخزامى التجارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925457
9630,9630,شركة النسبة المختصة للتجارة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925476
9522,9522,شركة الحاسوب للتجارة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925494
9557,9557,شركة إدارات للاتصالات وتقنية المعلومات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925512
9524,9524,شركة تقدم العالمية للاتصالات وتقنية المعلومات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925531
9538,9538,شركة نسيج للتقنية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925550
9543,9543,شركة نت وركرس السعودية للخدمات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925569
9550,9550,شركة شور العالمية للتقنية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925587
9558,9558,شركة تقنيات القمم للحاسبات والنظم التجارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925605
9561,9561,شركة شبكة المعرفة للحاسب الالي,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925624
9595,9595,شركة وسم الأعمال لتقنية المعلومات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925642
9637,9637,شركة الحلول المتسارعة للاتصالات و تقنية المعلومات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925660
9545,9545,الشركة الدولية للموارد البشرية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925681
9547,9547,شركة رواسي البناء للاستثمار,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925700
9592,9592,شركة المجتمع الرائدة الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925718
9627,9627,شركة طوارئيات للعناية الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925736
9518,9518,شركة مجمع المركز الكندي الطبي العام,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925755
9527,9527,شركة ألف ميم ياء للمعدات والأجهزة الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925773
9530,9530,الشركة الطبية العربية العالمية القابضة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925792
9574,9574,شركة الخدمات الطبية المتخصصة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925810
9572,9572,شركة الرازي الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925831
9587,9587,شركة لانا الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925849
9594,9594,شركة المداواة التخصصية الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925867
9604,9604,شركة ميرال للعيادات الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925885
9620,9620,شركة بلسم الأفق الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925903
9626,9626,شركة بسمة اديم الطبية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925922
9514,9514,شركة أبناء محمد حسن الناقول,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925940
9513,9513,شركة وطني للحديد والصلب,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925958
9539,9539,شركة مصنع أقاسيم لصناعة المواد الكيماوية والبلاستيكية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925977
9553,9553,شركة ملان لمنتجات الحديد,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.925996
9552,9552,شركة قمة السعودية للتجارة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926015
9566,9566,الشركة السعودية للصناعات الجيرية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926033
9578,9578,شركة مصاعد أطلس للتجارة العامة والمقاولات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926051
9540,9540,شركة تدوير البيئة الأهلية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926069
9533,9533,شركة المركز الآلي السعودي,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926087
9575,9575,شركة مصنع تصميم الرخام,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926105
9588,9588,شركة الرياض للحديد,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926124
9601,9601,شركة محمد هادي الرشيد وشركاه,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926142
9609,9609,شركة مصنع بترول ناس,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926160
9623,9623,شركة مصنع البتال للصناعات الكيميائية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926177
9624,9624,شركة الشهيلي للصناعات المعدنية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926195
9517,9517,شركة موبي للصناعة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926213
9583,9583,شركة المتحدة للصناعات التعدينية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926231
9521,9521,شركة إنماء الروابي,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926249
9535,9535,شركة لدن للاستثمار,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926267
9591,9591,شركة فيو المتحدة للتطوير العقاري,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926285
9634,9634,شركة أدير العقارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926303
9640,9640,شركة أساس مكين للتطوير والاستثمار العقاري,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926321
9584,9584,شركة ريال للاستثمار والتنمية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926339
9577,9577,شركة دار المركبة لتأجير السيارات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926357
9300,9300,صندوق الواحة ريت,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926374
9541,9541,شركة أكاديمية التعلم,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926392
9602,9602,شركة يقين المالية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926410
9585,9585,شركة ملكية للاستثمار,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926428
9586,9586,شركة أصول وبخيت الاستثمارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926446
9596,9596,شركة كوارا للتمويل,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926464
9641,9641,شركة هوية للمزادات,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926482
9590,9590,شركة أرماح الرياضية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926501
9598,9598,شركة المحافظة للتعليم,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926519
9603,9603,شركة الأفق التعليمية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926537
9615,9615,شركة مفيد,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926555
9632,9632,شركة رؤية المستقبل للتدريب الصحي,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926573
9642,9642,شركة الوقت للفعاليات الترفيهية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926591
9570,9570,شركة تام التنموية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926609
9581,9581,شركة حياة النظافة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926627
9608,9608,شركة الأشغال الميسرة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926645
9597,9597,شركة الليف العالمية للخدمات البيئية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926663
9606,9606,شركة الثروة البشرية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926681
9613,9613,شركة شلفا لإدارة المرافق,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926699
9619,9619,شركة مجموعة الأعمال المتعددة,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926717
9621,9621,شركة الأبحاث الرقمية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926735
9625,9625,شركة الإتمام الاستشارية,نمو,د.محمد بن سعود العصيمي,,,شرعي,2025-08-23T07:36:25.926753
9510,9510,الشركة الوطنية للبناء والتسويق,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098778
9515,9515,شركة مصنع فش فاش للمواد الغذائية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098847
9532,9532,شركة مصنع مياه الجوف الصحية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098887
9522,9522,شركة الحاسوب للتجارة,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098924
9524,9524,شركة تقدم العالمية للاتصالات وتقنية المعلومات,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098953
9538,9538,شركة نسيج للتقنية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.098981
9527,9527,شركة ألف ميم ياء للمعدات والأجهزة الطبية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099008
9530,9530,الشركة الطبية العربية العالمية القابضة,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099035
9518,9518,شركة مجمع المركز الكندي الطبي العام,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099063
9523,9523,شركة جروب فايف السعودية للأنابيب,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099090
9525,9525,شركة الوسائل الصناعية,نمو,تنمية للاستثمار,,,شرعي,2025-08-23T07:37:15.099117
